#2019-09-17
post_id,author_id,published_at,image_count,favorites,comments
1111378,70,2009-03-20 09:17:24,1,0,0
1111377,70,2009-03-20 09:17:24,1,0,0
1111376,70,2009-03-20 09:17:24,1,0,0
105694,70,2008-05-15 14:46:24,1,0,0
105693,70,2008-05-15 14:46:12,1,0,0
105692,70,2008-05-15 14:46:01,1,0,0
61880,70,2007-12-12 23:01:33,1,0,10
61249,70,2007-12-07 09:55:45,1,0,0
61248,70,2007-12-07 09:55:27,1,3,1
61247,70,2007-12-07 09:54:03,1,4,2
